RecordKey	SurveyKey	SampleKey	StartDate	EndDate	DateType	Date	TaxonVersionKey	TaxonName	GridReference	East	North	Projection	Precision	SiteKey	SiteName	Recorder	Determiner	ZeroAbundance	UnderValidation	ImagePath	Type of sighting	County	Vice-county	Habitat description	Abundance	Record comment	Life stage	Survey name
7cd2254b-f60d-11e7-a3cb-00155d018200			20/12/2017	20/12/2017	D	20/12/2017	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M291975	129150	297550	OSI	100		Ardacarha, Bohola	Dr. Karina Dingerkus		False	False		Sighting of live animal	Mayo			1			
6383cb8c-f60d-11e7-a3cb-00155d018200			20/12/2017	20/12/2017	D	20/12/2017	NHMSYS0000080188	Vulpes vulpes	M291975	129150	297550	OSI	100		Ardacarha, Bohola	Dr. Karina Dingerkus		False	False		Sighting of live animal	Mayo			1			
100708897597165810			15/04/2022	15/04/2022	D	15/04/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus	L962973	96250	297350	OSI	100		Doontrusk	Dr. Karina Dingerkus		False	False			Mayo			1			
100708897597165983			22/06/2022	22/06/2022	D	22/06/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus	F621224	62150	322450	OSI	100		Newtown	Dr. Karina Dingerkus		False	False			Mayo			1			
100708897597166040			09/02/2023	09/02/2023	D	09/02/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M597156	159750	215650	OSI	100		Chaercrea West	Eamonn Twomey		False	False			Galway			1			
100708897597165740			22/02/2022	22/02/2022	D	22/02/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M694664	169450	266450	OSI	100		Toberroe East	Eamonn Twomey		False	False			Galway			1			
100708897597165406			20/04/2021	20/04/2021	D	20/04/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R330932	133050	193250	OSI	100		Aglish	Eamonn Twomey		False	False			Clare			1			
100708897597165214			29/12/2020	29/12/2020	D	29/12/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R329932	132950	193250	OSI	100		Aglish	Eamonn Twomey		False	False			Clare			1			
100708897597165248			03/02/2021	03/02/2021	D	03/02/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R286885	128650	188550	OSI	100		Corofin	Eamonn Twomey		False	False			Clare			1			
100708897597164713			04/01/2020	04/01/2020	D	04/01/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R475524	147550	152450	OSI	100		Kildimo	Eamonn Twomey		False	False			Limerick			1			
98363975745410250			18/09/2018	18/09/2018	D	18/09/2018	NHMSYS0000080188	Vulpes vulpes	R221803	122150	180350	OSI	100		Ballyduff Beg	Eamonn Twomey		False	False		Road Kill	Clare			1			
100708897597164632			30/11/2021	30/11/2021	D	30/11/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-7.7047679600	53.4473892600	WGS84	100		Moyvoughley	Tom Scally		False	False			Westmeath						
100708897597164634			09/04/2022	09/04/2022	D	09/04/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-7.6933233300	53.4505405400	WGS84	100		Moyvoughley	Tom Scally		False	False			Westmeath						
100708897597164666			09/04/2022	09/04/2022	D	09/04/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-7.6919387100	53.4511706900	WGS84	100		Moyvoughley	Tom Scally		False	False			Westmeath						
100088421757750014			11/12/2022	11/12/2022	D	11/12/2022	NHMSYS0000080190	Martes martes		-7.3718873400	53.4979289900	WGS84	100		Mullingar	Tom Scally		False	False		Sighting of live animal	Westmeath						
100088421757750016			14/12/2022	14/12/2022	D	14/12/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-7.6624990600	53.4543776000	WGS84	100		Raheen	Tom Scally		False	False		Sighting of live animal	Westmeath						
100708897597166006			03/01/2023	03/01/2023	D	03/01/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-7.6972987200	53.4713519800	WGS84	100		Ballynacorra	Tom Scally		False	False			Westmeath						
100708897597165233			17/01/2021	17/01/2021	D	17/01/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-6.9991589000	52.5880364000	WGS84	100		Gores Bridge Kilkenny	TomMoore		False	False			Kilkenny		Watercourses				
100182717261477019			22/01/2023	22/01/2023	D	22/01/2023	NHMSYS0000080188	Vulpes vulpes		-8.3858513800	51.8123369800	WGS84	100		Carrigaline	Vinny Shaughnessy		False	False		Sighting of live animal	Cork						
100182717261476730			01/01/2023	01/01/2023	D	01/01/2023	NBNSYS0000005143	Cervus elaphus		-7.7235689200	53.5679841200	WGS84	100		Ballymahon	Aurelie Bernard		False	False		Sighting of live animal	Longford			3			
100182717261476732			19/01/2023	19/01/2023	D	19/01/2023	NHMSYS0000080190	Martes martes	C323262	232350	426250	OSI	100		Inch Island	Barry McLaughlin		False	False		Sighting of live animal	Donegal			2			
100283786498933944			06/02/2023	06/02/2023	D	06/02/2023	NBNSYS0000005108	Sciurus vulgaris		-7.4936387100	55.0725736400	WGS84	100		Lacken Forest, Strahack Farm	Barry McLaughlin		False	False		Sighting of live animal	Donegal		Linear woodland/scrub	8			
5974bd1b-3172-11e7-8717-00155d018201			20/03/2017	20/03/2017	D	20/03/2017	NHMSYS0000332764	Sciurus carolinensis	J345721	334550	372150	OSI	100		Belfast	Billy Belshaw		False	False		Sighting of live animal	Down	Down		1			
98363975745410874			16/11/2018	16/11/2018	D	16/11/2018	NHMSYS0000080219	Oryctolagus cuniculus	J349535	334950	353550	OSI	100		Ballynahinch	Billy Belshaw		False	False		Sighting of live animal	Down						
9d9ed786-92e8-11e7-a683-00155d018200			06/09/2017	06/09/2017	D	06/09/2017	NHMSYS0000080212	Rattus norvegicus	J448531	344850	353150	OSI	100		Crossgar	Billy Belshaw		False	False		Road Kill	Down			1			
24870567161107484			14/06/2016	14/06/2016	D	14/06/2016	NBNSYS0000042516	Lepus timidus subsp. hibernicus	J116985	311650	398550	OSI	100		Ballymena	Billy Belshaw		False	False		Sighting of live animal	Antrim	Antrim		1			
24716265360744555			21/04/2016	21/04/2016	D	21/04/2016	NHMSYS0000080188	Vulpes vulpes	J136263	313650	326350	OSI	100		Mayobridge	Billy Belshaw		False	False		Sighting of live animal	Down	Down		1			
84853010-c14f-11e7-a266-00155d018200			03/11/2017	03/11/2017	D	03/11/2017	NHMSYS0000080188	Vulpes vulpes	D067125	306750	412550	OSI	100		Glarryford	Billy Belshaw		False	False		Road Kill	Antrim			1			
5058a943-9934-11e7-a683-00155d018200			13/09/2017	13/09/2017	D	13/09/2017	NHMSYS0000080219	Oryctolagus cuniculus	J195779	319550	377950	OSI	100		Nutt's Corner	Billy Belshaw		False	False		Sighting of live animal	Antrim			1			
4b7df119-d755-11e7-93d7-00155d018200			01/12/2017	01/12/2017	D	01/12/2017	NHMSYS0000080219	Oryctolagus cuniculus	J409999	340950	399950	OSI	100		Glynn	Billy Belshaw		False	False			Antrim			4			
24870567161107486			29/09/2016	29/09/2016	D	29/09/2016	NHMSYS0000332764	Sciurus carolinensis	O177299	317750	229950	OSI	100		University College Dublin	Billy Clarke		False	False			Dublin	Dublin					
a6448568-b6f8-11e7-a266-00155d018200			21/10/2017	21/10/2017	D	21/10/2017	NBNSYS0000042516	Lepus timidus subsp. hibernicus	O113238	311350	223850	OSI	100		Ballycullen	Breffni Galligan		False	False		Sighting of live animal	Dublin			1			
100708897597164801			13/03/2020	13/03/2020	D	13/03/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-8.4816159900	53.4295829900	WGS84	100		Castleblakeney	Brendan Sheridan		False	False			Galway			6			
99679645628151073			28/04/2021	28/04/2021	D	28/04/2021	NHMSYS0000080190	Martes martes	H257126	225750	312650	OSI	100		Ballyconnell	Brian Mcloughlin		False	False			Cavan						
24716265360744846			26/04/2016	26/04/2016	D	26/04/2016	NHMSYS0000080188	Vulpes vulpes	S840184	284050	118450	OSI	100		Longraigue	Carol Gibbon		False	False			Wexford	Wexford					
99679645628151710			30/07/2020	30/07/2020	D	30/07/2020	NHMSYS0000080190	Martes martes		-9.5745420500	53.8410070200	WGS84	100		Kilmeena	Caroline Crowley		False	False			Mayo						
98363975745410052			29/04/2018	29/04/2018	D	29/04/2018	NHMSYS0000080190	Martes martes	N087128	208750	212850	OSI	100		Fivealley	Caroline Lalor		False	False		Road Kill	Offaly			1			
24870567161107554			04/10/2016	04/10/2016	D	04/10/2016	NBNSYS0000005108	Sciurus vulgaris	N210083	221050	208350	OSI	100		Kinnitty	Caroline Lalor		False	False		Sighting of live animal	Offaly	Offaly (King's County)		1			
99679645628151090			17/12/2021	17/12/2021	D	17/12/2021	NHMSYS0000080190	Martes martes	R510751	151050	175150	OSI	100		Derramore East, Tulla 	Cathal O'Hagan		False	False			Clare						
65ba7ba7-f30a-11e7-a3cb-00155d018200			06/01/2018	06/01/2018	D	06/01/2018	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-9.6978020400	52.0003911400	WGS84	100		Lough Cummeen na Peasta	Cian Ó Mathúna		False	False		Sighting of live animal	Kerry			1			
24870567161107584			21/07/2016	21/07/2016	D	21/07/2016	NBNSYS0000005133	Lutra lutra	G675983	167550	398350	OSI	100		Ballyhilliagh, Eden, Rosbeg, Co. Donegal	Clare Haire		False	False		Sighting of live animal	Donegal	West Donegal		1			
99679645628151141			18/01/2021	18/01/2021	D	18/01/2021	NHMSYS0000080190	Martes martes	L746696	74650	269650	OSI	100		Carrigskeewaun, Killadoon	David Cabot		False	False		Sighting of live animal	Mayo			1			
100708897597165186			27/11/2020	27/11/2020	D	27/11/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	J339918	333950	391850	OSI	100		Straid	David Craig		False	False			Antrim			1			
100708897597165936			09/07/2022	09/07/2022	D	09/07/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-5.9155888800	54.7614950800	WGS84	100		Straid	David Craig		False	False			Antrim			1			
100708897597165955			10/08/2022	10/08/2022	D	10/08/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-5.9678861200	54.7134857400	WGS84	100		Mossley	David Craig		False	False			Antrim			1			
100708897597166240			06/09/2023	06/09/2023	D	06/09/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-5.9501029300	54.8586079200	WGS84	100		Capanagh	David Craig		False	False			Antrim			1			
100708897597164581			16/03/2021	16/03/2021	D	16/03/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-6.0501730400	54.8453828200	WGS84	100		Shillanavogy	David Craig		False	False			Antrim			1			
100283786498933959			24/02/2023	24/02/2023	D	24/02/2023	NHMSYS0000332764	Sciurus carolinensis		-5.9498103000	54.5629307400	WGS84	100		Lagan Meadows	David Craig		False	False		Road Kill	Antrim			1			
100481020138095989			01/03/2023	01/03/2023	D	01/03/2023	NHMSYS0000080188	Vulpes vulpes		-6.0178058300	54.7673944500	WGS84	100		Ballyclare	David Craig		False	False		Road Kill	Antrim			1			
100481020138096089			05/03/2023	05/03/2023	D	05/03/2023	NHMSYS0000080219	Oryctolagus cuniculus		-5.8007060600	54.7783656000	WGS84	100		Carneal	David Craig		False	False		Road Kill	Antrim			1			
100088421757749847			13/05/2022	13/05/2022	D	13/05/2022	NHMSYS0000080188	Vulpes vulpes		-6.9251435000	52.4948844900	WGS84	100		St Mullins	David Craig		False	False		Road Kill	Carlow			1			
24716265360744585			18/03/2016	18/03/2016	D	18/03/2016	NBNSYS0000005078	Erinaceus europaeus	T056158	305650	115850	OSI	100		Killiane	David Daly		False	False			Wexford	Wexford		1			
98363975745410906			08/09/2018	08/09/2018	D	08/09/2018	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R272505	127250	150550	OSI	100		Robertstown, Foynes, Co. Limerick	David Finnerty		False	False			Limerick						
24716265360744587			18/04/2016	18/04/2016	D	18/04/2016	NHMSYS0020755138	Myodes glareolus	Q827136	82750	113650	OSI	100		Tralee Bay Wetlands	David McCormick		False	False		Trapped	Kerry	North Kerry		1			
98363975745409603			03/06/2018	03/06/2018	D	03/06/2018	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-9.3665206400	52.5904125300	WGS84	100		Tarbert	David Tough		False	False		Sighting of live animal	Kerry			1			
24870567161107618			11/06/2016	11/06/2016	D	11/06/2016	NBNSYS0000005137	Halichoerus grypus		-9.6654400000	53.1063400000	WGS84	100		Inishmore	Dermot Breen		False	False			Galway						
24870567161107620			02/06/2016	02/06/2016	D	02/06/2016	NHMSYS0000080219	Oryctolagus cuniculus		-10.1405600000	53.5018600000	WGS84	100		Turbot Island	Dermot Breen		False	False			Galway						
a2a72bbe-7eab-11e7-a2af-00155d018200			11/08/2017	11/08/2017	D	11/08/2017	NHMSYS0000080212	Rattus norvegicus		-6.3672439400	52.3518192500	WGS84	100		Raven Wood Nature Reserve	Dominic Berridge		False	False		Found dead (not road kill)	Wexford			1			
100182717261476796			19/01/2023	19/01/2023	D	19/01/2023	NHMSYS0000080188	Vulpes vulpes		-6.9172011000	53.8589301000	WGS84	100		Golashane Nature Reserve	Donna Mullen		False	False		Sighting of live animal	Meath			2			
a6a125de-8efb-11e7-ac23-00155d018200			01/09/2017	01/09/2017	D	01/09/2017	NBNSYS0000005108	Sciurus vulgaris		-8.5844622600	54.3477309300	WGS84	100		Lissadel House	Dr James Bonsall		False	False		Sighting of live animal	Sligo			1			
99679645628151175			04/06/2021	04/06/2021	D	04/06/2021	NHMSYS0000080190	Martes martes	M424647	142450	264750	OSI	100		Dalgan	Dr. Brian Reidy		False	False		Sighting of live animal	Galway			3	Female and two kits		
596b29f3-3172-11e7-8717-00155d018201			16/03/2017	16/03/2017	D	16/03/2017	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M497300	149750	230050	OSI	100		Ballydavid South	Dr. Brian Reidy		False	False		Sighting of live animal	Galway	South-east Galway		1			
24870567161107635			15/08/2016	15/08/2016	D	15/08/2016	NBNSYS0000005145	Dama dama	G158179	115850	317950	OSI	100		Longford	Dr. Brian Reidy		False	False		Sighting of live animal	Mayo	West Mayo		3			
24870567161107637			16/08/2016	16/08/2016	D	16/08/2016	NBNSYS0000005145	Dama dama	G153177	115350	317750	OSI	100		Longford	Dr. Brian Reidy		False	False		Sighting of live animal	Mayo	West Mayo		2			
100708897597164484			31/03/2022	31/03/2022	D	31/03/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-7.6650100700	53.4917662300	WGS84	100		Ballymore	Tom Scally		False	False			Westmeath						
100708897597164493			12/04/2022	12/04/2022	D	12/04/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-7.7148220100	53.4448416800	WGS84	100		Moyvoughley	Tom Scally		False	False			Westmeath						
100708897597164693			08/04/2022	08/04/2022	D	08/04/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-7.6801872200	53.4872371700	WGS84	100		Ballymore	Tom Scally		False	False			Westmeath						
100708897597164695			08/04/2022	08/04/2022	D	08/04/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-7.6664906700	53.4983890200	WGS84	100		Ballymore	Tom Scally		False	False			Westmeath						
100708897597164593			12/04/2022	12/04/2022	D	12/04/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-7.7032562500	53.4488692900	WGS84	100		Moyvoughley	Tom Scally		False	False			Westmeath						
100708897597164629			12/11/2021	12/11/2021	D	12/11/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-7.7046529600	53.4664006200	WGS84	100		Ballynacorra	Tom Scally		False	False			Westmeath						
100708897597164652			26/03/2022	26/03/2022	D	26/03/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-7.7021980300	53.4722229900	WGS84	100		Ballynacorra	Tom Scally		False	False			Westmeath						
99170913194349608			23/08/2020	23/08/2020	D	23/08/2020	NHMSYS0000080172	Crocidura russula	N668189	266850	218950	OSI	100		Spenser Bridge, Rathangan	Vanessa Mack		False	False		Sighting of live animal	Kildare			1			
98363975745408564			14/09/2018	14/09/2018	D	14/09/2018	NHMSYS0000332764	Sciurus carolinensis	T088071	308850	107150	OSI	100		Yoletown	Vincent Power		False	False			Wexford			1			
24415417615254679			29/01/2016	29/01/2016	D	29/01/2016	NBNSYS0000005133	Lutra lutra	S607128	260750	112850	OSI	100		Waterford  City	Bernadette Guest		False	False		Sighting of live animal	Waterford	Waterford		1			
24870567161107481			04/07/2016	04/07/2016	D	04/07/2016	NHMSYS0001699417	Mustela erminea subsp. hibernica	X298972	229850	97250	OSI	100		Dungarvan	Bernadette Guest		False	False		Sighting of live animal	Waterford	Waterford		1			
59aae63f-3172-11e7-8717-00155d018201			08/04/2017	08/04/2017	D	08/04/2017	NHMSYS0000332764	Sciurus carolinensis	J346725	334650	372550	OSI	100		Ormeau	Billy Belshaw		False	False		Sighting of live animal	Down	Down		2			
91f78da3-79bc-11e7-ad98-00155d018200			04/08/2017	04/08/2017	D	04/08/2017	NHMSYS0000080219	Oryctolagus cuniculus	J451511	345150	351150	OSI	100		Kilmore	Billy Belshaw		False	False		Sighting of live animal	Down			2			
5b99c066-5ff2-11e7-aaee-00155d018200			11/06/2017	11/06/2017	D	11/06/2017	NHMSYS0000080219	Oryctolagus cuniculus	J473467	347350	346750	OSI	100		Downpatrick	Billy Belshaw		False	False		Sighting of live animal	Down			3			
24415417615254680			06/01/2016	06/01/2016	D	06/01/2016	NHMSYS0000080188	Vulpes vulpes	J151804	315150	380450	OSI	100		Aldergrove	Billy Belshaw		False	False		Sighting of live animal	Antrim	Antrim		1			
24870567161107483			16/06/2016	16/06/2016	D	16/06/2016	NHMSYS0000080188	Vulpes vulpes	J152809	315250	380950	OSI	100		Aldergrove	Billy Belshaw		False	False		Sighting of live animal	Antrim	Antrim		2			
24450234969025105			25/02/2016	25/02/2016	D	25/02/2016	NHMSYS0000080191	Meles meles	j124946	312450	394650	OSI	100		Tannaghmore	Billy Belshaw		False	False		Road Kill	Antrim	Antrim		1			
24450234969025107			24/02/2016	24/02/2016	D	24/02/2016	NHMSYS0000080219	Oryctolagus cuniculus	h318406	231850	340650	OSI	100		Lisballaw	Billy Belshaw		False	False		Sighting of live animal	Fermanagh	Fermanagh		2			
1d05d0b3-b6f9-11e7-a266-00155d018200			28/09/2017	28/09/2017	D	28/09/2017	NBNSYS0000005108	Sciurus vulgaris	O119240	311950	224050	OSI	100		Ballycullen	Breffni Galligan		False	False		Sighting of live animal	Dublin			1			
100708897597166024			22/01/2023	22/01/2023	D	22/01/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-8.5771117000	52.8068173000	WGS84	100		Kilbane Co Clare	Brendan Sweeney		False	False			Clare		Improved grassland	2			
98363975745409632			16/02/2018	16/02/2018	D	16/02/2018	NBNSYS0000042516	Lepus timidus subsp. hibernicus	T052085	305250	108550	OSI	100		Linziestown	Brian Pask		False	False			Wexford			2			
46089f57-8fb6-11e7-ac23-00155d018200			02/09/2017	02/09/2017	D	02/09/2017	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M228415	122850	241550	OSI	100		Cloonmore	Caitriona Carlin & Martin Gammell		False	False		Sighting of live animal	Galway			1			
100708897597164930			27/03/2020	27/03/2020	D	27/03/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	S8418	284500	118500	OSI	1000		Longraigue	Carol Gibbon		False	False			Wexford			1			
99982434916895965			28/09/2022	28/09/2022	D	28/09/2022	NBNSYS0000005108	Sciurus vulgaris	W731686	173150	68650	OSI	100		Rochestown	Claire McGann		False	False		Sighting of live animal	Cork			1			
19101a4e-34fd-11e7-9be5-00155d018200			03/05/2017	03/05/2017	D	03/05/2017	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-7.4561559100	53.1355414800	WGS84	100		Slieve Blooms	Colm Clarke		False	False		Sighting of live animal	Laois			1			
99679645628151119			24/11/2021	24/11/2021	D	24/11/2021	NHMSYS0000080190	Martes martes	J132149	313250	314950	OSI	100		Ballinteskin, Omeath	Colm McCourt		False	False			Louth			1			
99928969553388359			22/08/2022	22/08/2022	D	22/08/2022	NBNSYS0000005108	Sciurus vulgaris		-9.2273531300	53.2507644400	WGS84	100		Furbo	Cormac Ó Comhraí		False	False		Sighting of live animal	Galway			1			
100481020138095920			05/03/2023	05/03/2023	D	05/03/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-7.6400363400	53.9671518400	WGS84	100		Carrigallen	Corrina Wynne		False	False		Sighting of live animal	Leitrim			1			
100708897597166060			05/03/2023	05/03/2023	D	05/03/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-7.6400363400	53.9671518400	WGS84	100		Carrigallen	Corrina Wynne		False	False			Leitrim			1			
99679645628151747			29/07/2020	29/07/2020	D	29/07/2020	NHMSYS0000080190	Martes martes	S830247	283050	124750	OSI	100		Carrigbyrne	Damian McDonald		False	False			Wexford						
8783d54e-c617-11e7-a7b6-00155d018200			10/11/2017	10/11/2017	D	10/11/2017	NBNSYS0000005121	Mus musculus	O152313	315250	231350	OSI	100		Spireview Lane	Danielle Crowley		False	False		Sighting of live animal	Dublin			1			
d0acd491-aa8d-11e7-8958-00155d018200			01/10/2017	01/10/2017	D	01/10/2017	NBNSYS0000005108	Sciurus vulgaris	O093217	309350	221750	OSI	100		Allagour	David Browne		False	False		Sighting of live animal	Dublin						
99928969553388134			11/06/2022	11/06/2022	D	11/06/2022	NBNSYS0000005108	Sciurus vulgaris		-8.3330507700	51.8897764600	WGS84	100		Little Island	David Carty		False	False		Sighting of live animal	Cork			2			
100708897597165935			08/07/2022	08/07/2022	D	08/07/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-5.9587504500	54.8618766800	WGS84	100		Capanagh	David Craig		False	False			Antrim			1			
100708897597165567			15/06/2021	15/06/2021	D	15/06/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus	D306037	330650	403750	OSI	100		Capanagh	David Craig		False	False			Antrim			1			
100708897597165733			28/02/2022	28/02/2022	D	28/02/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-5.9673291500	54.8664952900	WGS84	100		Capanagh	David Craig		False	False			Antrim			1			
100481020138096079			28/03/2023	28/03/2023	D	28/03/2023	NHMSYS0000080191	Meles meles		-7.8095914300	54.4084410300	WGS84	100		Derrygonnelly	David Craig		False	False		Road Kill	Fermanagh			1			
100481020138096086			15/02/2023	15/02/2023	D	15/02/2023	NHMSYS0000080219	Oryctolagus cuniculus		-5.8730775200	54.6315329600	WGS84	100		Knocknagoney	David Craig		False	False		Sighting of live animal	Down			3			
100708897597165121			22/08/2020	22/08/2020	D	22/08/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	D451016	345150	401650	OSI	100		Browns Bay	David Craig		False	False			Antrim			1			
100708897597165456			05/05/2021	05/05/2021	D	05/05/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-5.9642994400	54.8637974600	WGS84	100		Capanagh	David Craig		False	False			Antrim			1			
98363975745410905			08/09/2018	08/09/2018	D	08/09/2018	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R272505	127250	150550	OSI	100		Robertstown, Foynes, Co. Limerick	David Finnerty		False	False		Sighting of live animal	Limerick						
100088421757749860			27/12/2022	27/12/2022	D	27/12/2022	NBNSYS0000005108	Sciurus vulgaris	W509625	150950	62550	OSI	100		Tuogh	Deirdre Carroll		False	False			Cork						
24894664796539428			06/12/2016	06/12/2016	D	06/12/2016	NHMSYS0020774297	Neovison vison		-7.1166400000	52.2491900000	WGS84	100		St John's River cycleway	Deise Nature Ways		False	False		Sighting of live animal	Waterford						
100708897597164830			29/03/2020	29/03/2020	D	29/03/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-10.0539865000	53.4947364000	WGS84	100		Fakeeragh	Dermot Breen		False	False			Galway		Heath	1			
59b403aa-3172-11e7-8717-00155d018201			12/04/2017	12/04/2017	D	12/04/2017	NBNSYS0000005078	Erinaceus europaeus	S281876	228150	187650	OSI	100		Knockaroe	Dr. Brian Reidy		False	False		Road Kill	Laois	Laois (Queen's County)		1			
59f61db9-3172-11e7-8717-00155d018201			15/04/2017	15/04/2017	D	15/04/2017	NHMSYS0000080190	Martes martes	M175365	117550	236550	OSI	100		Laherdan	Dr. Brian Reidy		False	False		Road Kill	Galway	West Galway		1			
24870567161107638			05/06/2016	05/06/2016	D	05/06/2016	NHMSYS0000080191	Meles meles	M386647	138650	264750	OSI	100		N17	Dr. Brian Reidy		False	False		Road Kill	Galway	North-east Galway		1			
24870567161107640			02/06/2016	02/06/2016	D	02/06/2016	NHMSYS0000080188	Vulpes vulpes	M610261	161050	226150	OSI	100		Raford	Dr. Brian Reidy		False	False		Road Kill	Galway	South-east Galway		1			
24716265360744592			23/04/2016	23/04/2016	D	23/04/2016	NHMSYS0000080191	Meles meles	O116339	311650	233950	OSI	100		Con Colbert Road	Dr. Brian Reidy		False	False		Road Kill	Dublin	Dublin		1			
100708897597164853			13/07/2019	13/07/2019	D	13/07/2019	NBNSYS0000042516	Lepus timidus subsp. hibernicus	L759646	75950	264650	OSI	100		Little Killary	Dr. Brian Reidy		False	False			Galway						
100708897597165397			16/04/2021	16/04/2021	D	16/04/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M561501	156150	250150	OSI	100		Cloondahamper	Dr. Brian Reidy		False	False			Galway			1			
100708897597165223			15/12/2020	15/12/2020	D	15/12/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M579482	157950	248250	OSI	100		Cooloo	Dr. Brian Reidy		False	False			Galway						
100708897597166160			28/05/2023	28/05/2023	D	28/05/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M499296	149950	229650	OSI	100		Ballydavid	Dr. Brian Reidy		False	False			Galway			2			
99679645628151711			03/12/2020	03/12/2020	D	03/12/2020	NHMSYS0000080190	Martes martes	N170067	217050	206750	OSI	100		Knockbarron	Caroline Lalor		False	False			Offaly			1			
99928969553388185			02/07/2022	02/07/2022	D	02/07/2022	NHMSYS0000332764	Sciurus carolinensis	O271169	327150	216950	OSI	100		Bray	Cathy Kelly		False	False		Sighting of live animal	Wicklow			1			
59da57f4-3172-11e7-8717-00155d018201			24/04/2017	24/04/2017	D	24/04/2017	NHMSYS0000080191	Meles meles	R581595	158150	159550	OSI	100		Mill Road, Corbally, Limerick	Charlton Breen		False	False			Limerick	Limerick					
100020104112129792			26/10/2022	26/10/2022	D	26/10/2022	NBNSYS0000005108	Sciurus vulgaris		-8.2987773700	51.8965306000	WGS84	100		Fota Hotel grounds	Ciara Roche		False	False			Cork			2			
100588520250277993			07/04/2023	07/04/2023	D	07/04/2023	NHMSYS0000080219	Oryctolagus cuniculus		-6.5707726300	53.3671812400	WGS84	100		Celbridge Road, Maynooth	Ciarán Commane		False	False		Sighting of live animal	Kildare			13			
98363975745409170			18/06/2017	18/06/2017	D	18/06/2017	NBNSYS0000005133	Lutra lutra		-7.1820650800	53.6908862700	WGS84	100		Lough Bawn	Colm Clarke		False	False		Sighting of live animal	Meath			1			
97209583948268001			07/02/2017	07/02/2017	D	07/02/2017	NBNSYS0000005133	Lutra lutra		-8.2700700000	52.1402400000	WGS84	100		Mill Island, fermoy	Colm Clarke		False	False		Sighting of live animal	Cork			1	Single adult observed swimming in mill sluice 12:00 during the day		
99679645628151743			07/07/2020	07/07/2020	D	07/07/2020	NHMSYS0000080190	Martes martes		-5.7662788000	54.6237718000	WGS84	100		Craigantlet	Conor McKinney		False	False			Down			2			
100708897597165401			21/04/2021	21/04/2021	D	21/04/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus	J150068	315050	306850	OSI	100		Rampark, Lordship	Daire McSherry		False	False			Louth			1			
